90	21.0844761989608
115.41076481706746	10.448771781923494
148.38726231797813	4.57244032431432
190.78618578713568	2.4495962500709663
245.29981966513728	1.7635383973249636
314.53854467892876	1.3303668776616489
404.41213271887966	0.39458803727929626
518.5621573205606	0.15728770800917807
666.7317298214738	0.17506188450322435
859.5578010731999	0.1774793681855967
1102.1779803428412	0.1258077370662026
1417.1050105201814	0.1490095071583488
1817.0993695580953	0.15829155227452438
2336.3020012546963	0.1416967726542115
3000	0.1416967726542115
