4.417531765,47.06043956
11.46148248,45.96153846
18.43945114,58.04945055
25.40554303,59.01098901
32.43351142,42.93956044
39.40620151,50.08241758
46.44384727,43.07692308
53.40451397,38.95604396
60.44641191,35.93406593
67.42760636,51.04395604
74.38402088,42.93956044
