0.01	1.699388752579185e7
0.010232929922807542	1.835100068838627e7
0.010471285480508996	1.974056509270148e7
0.010715193052376065	2.1316959312990587e7
0.01096478196143185	2.2741855829463806e7
0.011220184543019636	2.362423433140499e7
0.01148153621496883	2.4355487396841984e7
0.011748975549395297	2.51654088683259e7
0.012022644346174132	2.6140314138024744e7
0.012302687708123818	2.7241631563878685e7
0.012589254117941675	2.830653050599748e7
0.012882495516931342	2.939024766771018e7
0.013182567385564075	3.058199963905497e7
0.013489628825916533	3.182635089362823e7
0.013803842646028852	3.304166572029519e7
0.01412537544622754	3.441204161722074e7
0.014454397707459272	3.581522990748386e7
0.014791083881682071	3.722497572940263e7
0.01513561248436208	3.867767672967921e7
0.01548816618912481	4.020125655467641e7
0.015848931924611134	4.1829036499613956e7
0.0162181009735893	4.342571730333855e7
0.016595869074375606	4.5096144399292886e7
0.016982436524617443	4.6946204517831855e7
0.017378008287493755	4.870636546865755e7
0.01778279410038923	5.0606567960217886e7
0.018197008586099836	5.254518607254982e7
0.018620871366628676	5.451268088692093e7
0.019054607179632473	5.6678015807874605e7
0.019498445997580455	5.8723833863219745e7
0.0199526231496888	6.101731847140882e7
0.020417379446695295	6.328696409386932e7
0.020892961308540396	6.5625573036598355e7
0.021379620895022326	6.810383513551481e7
0.02187761623949553	7.06634498322211e7
0.0223872113856834	7.322967182523432e7
0.022908676527677724	7.591163001310126e7
0.023442288153199226	7.87421885536606e7
0.023988329190194897	8.155985830668376e7
0.02454708915685031	8.45557379035042e7
0.025118864315095794	8.76092999014549e7
0.025703957827688646	9.083106918554929e7
0.026302679918953815	9.403961375113966e7
0.026915348039269153	9.765233294977754e7
0.02754228703338166	1.0109228136211088e8
0.028183829312644536	1.0441642557794918e8
0.028840315031266057	1.0808872562083505e8
0.029512092266663854	1.1200556073740801e8
0.03019951720402016	1.1640435221236603e8
0.030902954325135904	1.2058934650890477e8
0.03162277660168379	1.2425764622193986e8
0.03235936569296283	1.2877113855271491e8
0.03311311214825911	1.3341903143841822e8
0.033884415613920256	1.379520613075859e8
0.034673685045253165	1.4325164321755704e8
