102.87722647599014	5617.954799421074	0	0
131.89758969119245	231.02087841563923	273.88651348151916	194.71526564468402
169.56159327256822	21.33373838535219	31.238326851623434	14.91443080590119
217.98073778638394	7.990810054001279	12.493086491457476	5.21447136878827
280.2262064706804	3.0876506975404405	6.112310898290939	1.4571448761501178
360.2461739986528	0	1.670198744044768	0
461.86705914924363	0.7946904036131289	2.6197729178311224	0.14558898327212405
593.7554629528669	0.8983623462407204	2.098231447838934	0.34177892837683926
763.3052472626216	0	0.7502166961430075	0
981.2708039789476	0	0.5618071726551381	0
1258.0748753891423	0	0.26877770380304256	0
1617.3243258395614	0.6952645910780555	1.1047578934636633	0.47156046093671194
2079.159218677903	0.30425766064864834	0.5168247977383138	0.18440630921486242
2672.8733300720414	0.4480845386823698	0.6335951027675828	0.3460263001350675
